#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Methanothermococcus thermolithotrophicus DSM 2095","Archaea;Euryarchaeota;Methanomada group","DSM 2095","SAMN02440415","PRJNA182394","GCA_000376965.1","Contig",1.68693,32.8,,"AQXV01",55,1624,"2013-04-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/376/965/GCA_000376965.1_ASM37696v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/376/965/GCF_000376965.1_ASM37696v1"
"Palaeococcus ferrophilus DSM 13482","Archaea;Euryarchaeota;Thermococci","DSM 13482","SAMN02744072","PRJNA33583","GCA_000966265.1","Contig",2.20643,54.3,,"LANF01",23,2246,"2015-03-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/966/265/GCA_000966265.1_ASM96626v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/966/265/GCF_000966265.1_ASM96626v1"
"Haloarcula californiae ATCC 33799","Archaea;Euryarchaeota;Stenosarchaea group","ATCC 33799","SAMN02471658","PRJNA174882","GCA_000337755.1","Contig",4.40493,60.8,,"AOLS01",133,4193,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/337/755/GCA_000337755.1_ASM33775v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/755/GCF_000337755.1_ASM33775v1"
"Haloarcula sinaiiensis ATCC 33800","Archaea;Euryarchaeota;Stenosarchaea group","ATCC 33800","SAMN02471645","PRJNA174883","GCA_000337275.1","Contig",4.40516,60.8,,"AOLR01",84,4194,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/337/275/GCA_000337275.1_ASM33727v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/275/GCF_000337275.1_ASM33727v1"
"Haloarcula vallismortis ATCC 29715","Archaea;Euryarchaeota;Stenosarchaea group","ATCC 29715","SAMN02471656","PRJNA174884","GCA_000337775.1","Contig",3.9232,61.8,,"AOLQ01",69,3838,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/337/775/GCA_000337775.1_ASM33777v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/775/GCF_000337775.1_ASM33777v1"
"Haloferax denitrificans ATCC 35960","Archaea;Euryarchaeota;Stenosarchaea group","ATCC 35960","SAMN02471644","PRJNA174885","GCA_000337795.1","Contig",3.82597,66.3,,"AOLP01",21,3687,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/337/795/GCA_000337795.1_ASM33779v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/795/GCF_000337795.1_ASM33779v1"
"Haloferax mucosum ATCC BAA-1512","Archaea;Euryarchaeota;Stenosarchaea group","ATCC BAA-1512","SAMN02471642","PRJNA174887","GCA_000337815.1","Contig",3.36898,61.8,,"AOLN01",20,3270,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/337/815/GCA_000337815.1_ASM33781v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/815/GCF_000337815.1_ASM33781v1"
"Haloferax sulfurifontis ATCC BAA-897","Archaea;Euryarchaeota;Stenosarchaea group","ATCC BAA-897","SAMN02471686","PRJNA174888","GCA_000337835.1","Contig",3.81243,66.3,,"AOLM01",29,3679,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/337/835/GCA_000337835.1_ASM33783v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/835/GCF_000337835.1_ASM33783v1"
"Pyrobaculum oguniense TE7","Archaea;TACK group;Crenarchaeota","TE7","SAMN02604076","PRJNA42375","GCA_000247545.1","Complete",2.45292,55.069,"chromosome:CP003316.1; plasmid extrachromosomal element:CP003317.1",,2,2835,"2012-02-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/247/545/GCA_000247545.1_ASM24754v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/545/GCF_000247545.1_ASM24754v1"
"Natronomonas moolapensis 8.8.11","Archaea;Euryarchaeota;Stenosarchaea group","8.8.11","SAMEA3138954","PRJEA50649","GCA_000591055.1","Complete",2.91257,64.5,"chromosome:NC_020388.1/HF582854.1",,1,2748,"2013-02-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/591/055/GCA_000591055.1_ASM59105v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/591/055/GCF_000591055.1_ASM59105v1"
"Methanomethylovorans hollandica DSM 15978","Archaea;Euryarchaeota;Stenosarchaea group","DSM 15978","SAMN02261367","PRJNA50749","GCA_000328665.1","Complete",2.71401,41.8436,"chromosome:NC_019977.1/CP003362.1; plasmid pMETHO01:NC_019972.1/CP003363.1",,2,2525,"2012-12-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/328/665/GCA_000328665.1_ASM32866v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/328/665/GCF_000328665.1_ASM32866v1"
"Methanotorris formicicus Mc-S-70","Archaea;Euryarchaeota;Methanomada group","Mc-S-70","SAMN02261372","PRJNA51819","GCA_000243455.2","Contig",1.81878,32.4,,"AGJL01",121,1791,"2012-01-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/455/GCA_000243455.2_ASM24345v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/455/GCF_000243455.1_ASM24345v2"
"Methanofollis liminatans DSM 4140","Archaea;Euryarchaeota;Stenosarchaea group","DSM 4140","SAMN02256542","PRJNA52839","GCA_000275865.1"," Chromosome",2.4751,61,"chromosome:NZ_CM001555.1/CM001555.1","AGCO01",1,2396,"2012-06-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/275/865/GCA_000275865.1_ASM27586v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/275/865/GCF_000275865.1_ASM27586v1"
"Natronobacterium gregoryi SP2","Archaea;Euryarchaeota;Stenosarchaea group","SP2","SAMN02232042","PRJNA60135","GCA_000230715.3","Complete",3.78836,62.2,"chromosome:NC_019792.1/CP003377.1",,1,3588,"2012-12-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/230/715/GCA_000230715.3_ASM23071v3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/230/715/GCF_000230715.2_ASM23071v3"
"Candidatus Nitrososphaera gargensis Ga9.2","Archaea;TACK group;Thaumarchaeota","enrichment culture Ga9.2","SAMN02603264","PRJNA60505","GCA_000303155.1","Complete",2.83387,48.3,"chromosome:NC_018719.1/CP002408.1",,1,3230,"2012-10-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/303/155/GCA_000303155.1_ASM30315v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/303/155/GCF_000303155.1_ASM30315v1"
"Methanoplanus limicola DSM 2279","Archaea;Euryarchaeota;Stenosarchaea group","DSM 2279","SAMN02261391","PRJNA61291","GCA_000243255.1"," Chromosome",3.20095,42.2,"chromosome:NZ_CM001436.1/CM001436.1","AHKP01",1,2967,"2012-01-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/255/GCA_000243255.1_ASM24325v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/255/GCF_000243255.1_ASM24325v1"
"Ignicoccus islandicus DSM 13165","Archaea;TACK group;Crenarchaeota","DSM 13165","SAMN04316368","PRJNA61347","GCA_001481685.1","Complete",1.39466,44.9,"chromosome:NZ_CP006867.1/CP006867.1",,1,1478,"2015-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/481/685/GCA_001481685.1_ASM148168v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/481/685/GCF_001481685.1_ASM148168v1"
"Methanolinea tarda NOBI-1","Archaea;Euryarchaeota;Stenosarchaea group","NOBI-1","SAMN02261397","PRJNA62035","GCA_000235685.3"," Chromosome",2.05286,56.5,"chromosome:NZ_AGIY02000001.1/AGIY02000001.1","AGIY02",1,1970,"2011-10-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/235/685/GCA_000235685.3_ASM23568v3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/235/685/GCF_000235685.2_ASM23568v3"
"Methanoregula formicica SMSP","Archaea;Euryarchaeota;Stenosarchaea group","SMSP","SAMN02232038","PRJNA63567","GCA_000327485.1","Complete",2.82086,55.2,"chromosome:NC_019943.1/CP003167.1",,1,2765,"2012-12-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/327/485/GCA_000327485.1_ASM32748v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/327/485/GCF_000327485.1_ASM32748v1"
"Metallosphaera yellowstonensis MK1","Archaea;TACK group;Crenarchaeota","MK1","SAMN02261413","PRJNA64481","GCA_000243315.1","Scaffold",2.81745,47.7,,"AHKJ01",21,2680,"2012-01-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/315/GCA_000243315.1_ASM24331v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/315/GCF_000243315.1_ASM24331v1"
"Caldisphaera lagunensis DSM 15908","Archaea;TACK group;Crenarchaeota","DSM 15908","SAMN02261426","PRJNA70815","GCA_000317795.1","Complete",1.54685,30,"chromosome:NC_019791.1/CP003378.1",,1,1491,"2012-12-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/317/795/GCA_000317795.1_ASM31779v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/795/GCF_000317795.1_ASM31779v1"
"Methanocella conradii HZ254","Archaea;Euryarchaeota;Stenosarchaea group","HZ254","SAMN02603117","PRJNA73221","GCA_000251105.1","Complete",2.37844,52.7,"chromosome:NC_017034.1/CP003243.1",,1,2424,"2012-03-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/251/105/GCA_000251105.1_ASM25110v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/251/105/GCF_000251105.1_ASM25110v1"
"Picrophilus oshimae DSM 9789","Archaea;Euryarchaeota;Diaforarchaea group","DSM 9789","SAMN02745355","PRJEB20343","GCA_900176435.1","Contig",1.53415,36,,"FWYE01",6,1539,"2017-04-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/176/435/GCA_900176435.1_IMG-taxon_2579779151_annotated_assembly","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/176/435/GCF_900176435.1_IMG-taxon_2579779151_annotated_assembly"
"Thermoproteus tenax Kra 1","Archaea;TACK group;Crenarchaeota","Kra 1","SAMEA2272453","PRJEA49419","GCA_000253055.1","Complete",1.84154,55.1,"chromosome:NC_016070.1/FN869859.1",,1,1959,"2011-10-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/055/GCA_000253055.1_ASM25305v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/253/055/GCF_000253055.1_ASM25305v1"
"Methanolobus psychrophilus R15","Archaea;Euryarchaeota;Stenosarchaea group","R15","SAMN00739943","PRJNA74005","GCA_000306725.1","Complete",3.07277,44.6,"chromosome:CP003083.1",,1,3167,"2012-10-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/306/725/GCA_000306725.1_ASM30672v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/725/GCF_000306725.1_ASM30672v1"
"Methanosaeta harundinacea 6Ac","Archaea;Euryarchaeota;Stenosarchaea group","6Ac","SAMN02603883","PRJNA76151","GCA_000235565.1","Complete",2.57103,60.5692,"chromosome:NC_017527.1/CP003117.1; plasmid pH6Ac:NC_016637.1/CP003118.1",,2,2392,"2011-11-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/235/565/GCA_000235565.1_ASM23556v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/235/565/GCF_000235565.1_ASM23556v1"
"Halococcus hamelinensis 100A6","Archaea;Euryarchaeota;Stenosarchaea group","100A6","SAMN02471661","PRJNA174896","GCA_000336675.1","Contig",3.41907,65.4,,"AOMB01",46,3336,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/336/675/GCA_000336675.1_ASM33667v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/336/675/GCF_000336675.1_ASM33667v1"
"Methanolobus tindarius DSM 2278","Archaea;Euryarchaeota;Stenosarchaea group","DSM 2278","SAMN02597164","PRJNA81435","GCA_000504205.1","Contig",3.15188,39.8,,"AZAJ01",1,2886,"2013-12-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/504/205/GCA_000504205.1_ASM50420v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/504/205/GCF_000504205.1_ASM50420v1"
"Thermococcus litoralis DSM 5473","Archaea;Euryarchaeota;Thermococci","DSM 5473","SAMN02603679","PRJNA81925","GCA_000246985.3","Complete",2.21517,43.1,"chromosome:NC_022084.1/CP006670.1",,1,2281,"2013-08-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/246/985/GCA_000246985.3_ASM24698v3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/246/985/GCF_000246985.2_ASM24698v3"
"uncultured Candidatus Poseidoniales archaeon","Archaea;Euryarchaeota;Diaforarchaea group","","SAMN02954313","PRJNA77705","GCA_000246735.1"," Chromosome",2.06414,51.55,"chromosome:CM001443.1","AHCG01",11,1781,"2012-02-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/246/735/GCA_000246735.1_ASM24673v1",
"Methanocaldococcus villosus KIN24-T80","Archaea;Euryarchaeota;Methanomada group","KIN24-T80","SAMN02261307","PRJNA82617","GCA_000371805.1","Contig",1.24938,29.5,,"AQUK01",2,1346,"2013-04-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/371/805/GCA_000371805.1_ASM37180v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/371/805/GCF_000371805.1_ASM37180v1"
"Natronorubrum tibetense GA33","Archaea;Euryarchaeota;Stenosarchaea group","GA33","SAMN02261315","PRJNA85145","GCA_000383975.1","Scaffold",4.93484,62.3,,"ARPH01",5,4557,"2013-04-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/383/975/GCA_000383975.1_ASM38397v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/383/975/GCF_000383975.1_ASM38397v1"
"Thermococcus zilligii AN1","Archaea;Euryarchaeota;Thermococci","AN1","SAMN02470188","PRJNA85543","GCA_000258515.1","Contig",1.76456,54.5,,"AJLF01",5,1789,"2012-04-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/258/515/GCA_000258515.1_TheZil1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/515/GCF_000258515.1_TheZil1.0"
"Halomicrobium katesii DSM 19301","Archaea;Euryarchaeota;Stenosarchaea group","DSM 19301","SAMN02261322","PRJNA88127","GCA_000379085.1","Scaffold",3.60777,65,,"AQZY01",2,3382,"2013-04-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/379/085/GCA_000379085.1_ASM37908v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/379/085/GCF_000379085.1_ASM37908v1"
"Fervidicoccus fontis Kam940","Archaea;TACK group;Crenarchaeota","Kam940","SAMN02603095","PRJNA91117","GCA_000258425.1","Complete",1.31921,37.5,"chromosome:NC_017461.1/CP003423.1",,1,1318,"2012-04-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/258/425/GCA_000258425.1_ASM25842v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/425/GCF_000258425.1_ASM25842v1"
"Haloplanus natans DSM 17983","Archaea;Euryarchaeota;Stenosarchaea group","DSM 17983","SAMN02440896","PRJNA157819","GCA_000427685.1","Scaffold",3.79793,65,,"ATYM01",8,3664,"2013-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/427/685/GCA_000427685.1_ASM42768v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/427/685/GCF_000427685.1_ASM42768v1"
"Methanomassiliicoccus luminyensis B10","Archaea;Euryarchaeota;Diaforarchaea group","B10","SAMEA3138426","PRJNA159487","GCA_000308215.1","Contig",2.62023,60.5,,"CAJE01",26,2555,"2012-05-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/308/215/GCA_000308215.1_ASM30821v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/308/215/GCF_000308215.1_ASM30821v1"
"Halobacterium sp. DL1","Archaea;Euryarchaeota;Stenosarchaea group","DL1","SAMN02261380","PRJNA59739","GCA_000230955.3","Complete",3.16256,66.4422,"chromosome:NZ_CP007060.1/CP007060.1; plasmid unnamed:NZ_CP007061.1/CP007061.1",,2,3180,"2014-01-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/230/955/GCA_000230955.3_ASM23095v3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/230/955/GCF_000230955.2_ASM23095v3"
"Natrinema sp. J7-2","Archaea;Euryarchaeota;Stenosarchaea group","J7-2","SAMN02603638","PRJNA89473","GCA_000281695.1","Complete",3.79361,64.0583,"chromosome:NC_018224.1/CP003412.1; plasmid pJ7-1:NC_018225.1/CP003413.1",,2,3584,"2012-07-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/281/695/GCA_000281695.1_ASM28169v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/281/695/GCF_000281695.1_ASM28169v1"
"Pyrococcus sp. NA2","Archaea;Euryarchaeota;Thermococci","NA2","SAMN02603477","PRJNA65431","GCA_000211475.1","Complete",1.86132,42.7,"chromosome:NC_015474.1/CP002670.1",,1,1907,"2011-04-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/211/475/GCA_000211475.1_ASM21147v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/211/475/GCF_000211475.1_ASM21147v1"
"Thermococcus sp. IOH1","Archaea;Euryarchaeota;Thermococci","IOH1","SAMN11959431","PRJNA546462","GCA_006274605.1","Complete",2.23401,54.865,"chromosome:NZ_CP040846.1/CP040846.1; plasmid pTI1:NZ_CP040847.1/CP040847.1",,2,2272,"2019-06-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/274/605/GCA_006274605.1_ASM627460v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/274/605/GCF_006274605.1_ASM627460v1"
"Methanobrevibacter sp. YE315","Archaea;Euryarchaeota;Methanomada group","YE315","SAMN03295748","PRJNA273773","GCA_001548675.1","Complete",2.2733,34.2,"chromosome:NZ_CP010834.1/CP010834.1",,1,2029,"2016-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/548/675/GCA_001548675.1_ASM154867v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/675/GCF_001548675.1_ASM154867v1"
"Methanocaldococcus sp. FS406-22","Archaea;Euryarchaeota;Methanomada group","FS406-22","SAMN02598520","PRJNA37943","GCA_000025525.1","Complete",1.77314,31.9972,"chromosome:NC_013887.1/CP001901.1; plasmid pFS01:NC_013888.1/CP001902.1",,2,1790,"2010-02-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/525/GCA_000025525.1_ASM2552v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/525/GCF_000025525.1_ASM2552v1"
"Methanosarcina sp. Kolksee","Archaea;Euryarchaeota;Stenosarchaea group","Kolksee","SAMN03074590","PRJNA230954","GCA_000969945.1","Complete",4.55349,39.8331,"chromosome:NZ_CP009524.1/CP009524.1; plasmid unnamed:NZ_CP009523.1/CP009523.1",,2,3553,"2015-04-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/969/945/GCA_000969945.1_ASM96994v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/945/GCF_000969945.1_ASM96994v1"
"Methanobacterium sp. MZ-A1","Archaea;Euryarchaeota;Methanomada group","MZ-A1","SAMN05928841","PRJNA349209","GCA_002813675.1","Complete",2.52433,39.4,"chromosome:NZ_CP017767.1/CP017767.1",,1,2351,"2017-12-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/813/675/GCA_002813675.1_ASM281367v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/813/675/GCF_002813675.1_ASM281367v1"
"Candidatus Nitrosopumilus sp. SW","Archaea;TACK group;Thaumarchaeota","SW","SAMN10782659","PRJNA516101","GCA_006740685.1","Complete",1.49962,33.8,"chromosome:NZ_CP035425.1/CP035425.1",,1,1729,"2019-07-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/740/685/GCA_006740685.1_ASM674068v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/740/685/GCF_006740685.1_ASM674068v1"
"Pyrobaculum sp. WP30","Archaea;TACK group;Crenarchaeota","WP30","SAMN02999931","PRJNA258558","GCA_001189275.1","Complete",1.99326,58.3,"chromosome:CP012158.1",,1,2216,"2015-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/189/275/GCA_001189275.1_ASM118927v1",
"Halosimplex carlsbadense 2-9-1","Archaea;Euryarchaeota;Stenosarchaea group","2-9-1","SAMN02471654","PRJNA174924","GCA_000337455.1","Contig",4.69489,67.7,,"AOIU01",50,4327,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/337/455/GCA_000337455.1_ASM33745v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/455/GCF_000337455.1_ASM33745v1"
"Methanobacterium formicicum","Archaea;Euryarchaeota;Methanomada group","BRM9","SAMN03085433","PRJNA49593","GCA_000762265.1","Complete",2.44999,41.3,"chromosome:NZ_CP006933.1/CP006933.1",,1,2342,"2014-10-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/762/265/GCA_000762265.1_ASM76226v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/762/265/GCF_000762265.1_ASM76226v1"
"Halogranum salarium B-1","Archaea;Euryarchaeota;Stenosarchaea group","B-1","SAMN02470186","PRJNA170600","GCA_000283335.1","Contig",4.49231,62.2,,"ALJD01",17,4304,"2012-08-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/335/GCA_000283335.1_162.HSB1.1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/335/GCF_000283335.1_162.HSB1.1"
"Halorubrum sp. BOL3-1","Archaea;Euryarchaeota;Stenosarchaea group","BOL3-1","SAMN10600887","PRJNA510257","GCA_004114375.1","Complete",3.66843,65.8994,"chromosome:NZ_CP034692.1/CP034692.1; plasmid p117:NZ_CP034691.1/CP034691.1; plasmid p13:NZ_CP034690.1/CP034690.1; plasmid p163:NZ_CP034693.1/CP034693.1",,4,3265,"2019-01-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/114/375/GCA_004114375.1_ASM411437v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/114/375/GCF_004114375.1_ASM411437v1"
"Candidatus Nitrosopumilus sediminis","Archaea;TACK group;Thaumarchaeota","AR2","SAMN02603138","PRJNA174388","GCA_000299395.1","Complete",1.69091,33.6,"chromosome:NC_018656.1/CP003843.1",,1,1949,"2012-09-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/395/GCA_000299395.1_ASM29939v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/395/GCF_000299395.1_ASM29939v1"
"Halorubrum lipolyticum DSM 21995","Archaea;Euryarchaeota;Stenosarchaea group","DSM 21995","SAMN02471632","PRJNA174918","GCA_000337375.1","Contig",3.42504,68,,"AOJG01",41,3168,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/337/375/GCA_000337375.1_ASM33737v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/375/GCF_000337375.1_ASM33737v1"
"Haloferax sp. CBA1150","Archaea;Euryarchaeota;Stenosarchaea group","CBA1150","SAMN12855975","PRJNA574493","GCA_008806905.1","Contig",3.4807,61.1,,"VZUU01",3,3354,"2019-10-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/806/905/GCA_008806905.1_ASM880690v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/806/905/GCF_008806905.1_ASM880690v1"
"Halococcus morrhuae DSM 1307","Archaea;Euryarchaeota;Stenosarchaea group","DSM 1307","SAMN02471675","PRJNA174897","GCA_000336695.1","Contig",2.99156,63.8,,"AOMC01",167,2816,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/336/695/GCA_000336695.1_ASM33669v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/336/695/GCF_000336695.1_ASM33669v1"
"Haloferax lucentense DSM 14919","Archaea;Euryarchaeota;Stenosarchaea group","DSM 14919","SAMN02471684","PRJNA174905","GCA_000336795.1","Contig",3.61906,66.4,,"AOLH01",33,3536,"2013-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/336/795/GCA_000336795.1_ASM33679v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/336/795/GCF_000336795.1_ASM33679v1"
"Natrinema pallidum","Archaea;Euryarchaeota;Stenosarchaea group","BOL6-1","SAMN11840646","PRJNA412908","GCA_005890195.1","Complete",3.77809,64.3079,"chromosome:NZ_CP040637.1/CP040637.1; plasmid pNPA200:NZ_CP040638.1/CP040638.1; plasmid pNPA70:NZ_CP040639.1/CP040639.1",,3,3603,"2019-05-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/890/195/GCA_005890195.1_ASM589019v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/890/195/GCF_005890195.1_ASM589019v1"
